,date,County,county_fips,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count
7286,2022-04-01,gates,37073,204000.0,9.0,35.0,4.0,0.0,0.0,1900.0,205528.0,25.0
7294,2022-04-01,currituck,37053,530000.0,137.0,28.0,152.0,0.0,20.0,2600.0,961270.0,336.0
7346,2022-04-01,pitt,37147,280000.0,95.0,24.0,272.0,20.0,16.0,1986.0,376953.0,516.0
7399,2022-04-01,person,37145,389750.0,21.0,16.0,40.0,0.0,8.0,1902.0,548865.0,53.0
7447,2022-04-01,washington,37187,225000.0,16.0,43.0,8.0,0.0,0.0,2100.0,249368.0,31.0
7467,2022-04-01,gaston,37071,299000.0,195.0,21.0,284.0,12.0,104.0,1572.0,356799.0,402.0
7478,2022-04-01,northampton,37131,164900.0,17.0,28.0,16.0,0.0,4.0,1750.0,220285.0,37.0
7486,2022-04-01,rutherford,37161,375000.0,91.0,36.0,112.0,4.0,12.0,1784.0,476293.0,236.0
7526,2022-04-01,greene,37079,129900.0,6.0,91.0,4.0,0.0,0.0,1904.0,235855.0,35.0
7537,2022-04-01,wayne,37191,274900.0,77.0,21.0,148.0,8.0,16.0,1826.0,271046.0,286.0
7546,2022-04-01,anson,37007,200000.0,21.0,37.0,12.0,0.0,12.0,1487.0,302736.0,41.0
7648,2022-04-01,hoke,37093,295500.0,52.0,45.0,104.0,8.0,4.0,2184.0,333358.0,241.0
7671,2022-04-01,orange,37135,650000.0,69.0,15.0,128.0,4.0,12.0,2467.0,905416.0,149.0
7690,2022-04-01,lenoir,37107,179900.0,35.0,29.0,56.0,0.0,4.0,1654.0,213402.0,89.0
7708,2022-04-01,iredell,37097,440000.0,198.0,23.0,272.0,16.0,76.0,2203.0,609979.0,394.0
7722,2022-04-01,mecklenburg,37119,459330.0,765.0,15.0,1436.0,88.0,232.0,2035.0,678723.0,1855.0
7732,2022-04-01,wake,37183,512012.0,601.0,8.0,1504.0,56.0,168.0,2297.0,683478.0,1638.0
7742,2022-04-01,sampson,37163,269000.0,36.0,42.0,36.0,0.0,4.0,1975.0,279088.0,120.0
7793,2022-04-01,ashe,37009,495000.0,39.0,36.0,40.0,0.0,12.0,1927.0,595693.0,91.0
7818,2022-04-01,polk,37149,700000.0,49.0,49.0,44.0,0.0,12.0,2423.0,996778.0,98.0
7829,2022-04-01,surry,37171,229900.0,38.0,44.0,44.0,0.0,12.0,4296.0,304952.0,119.0
7860,2022-04-01,union,37179,499000.0,210.0,22.0,320.0,40.0,80.0,2554.0,732054.0,385.0
7935,2022-04-01,buncombe,37021,638000.0,303.0,39.0,364.0,16.0,96.0,2032.0,1023274.0,794.0
8026,2022-04-01,lee,37105,359900.0,50.0,29.0,100.0,4.0,4.0,2300.0,430407.0,233.0
8070,2022-04-01,cleveland,37045,265000.0,67.0,35.0,80.0,8.0,32.0,1752.0,400867.0,142.0
8126,2022-04-01,haywood,37087,449000.0,123.0,36.0,112.0,0.0,40.0,1910.0,635774.0,246.0
8145,2022-04-01,graham,37075,322400.0,32.0,42.0,20.0,0.0,0.0,1590.0,443063.0,49.0
8158,2022-04-01,macon,37113,749000.0,138.0,56.0,124.0,0.0,24.0,1818.0,1183568.0,284.0
8200,2022-04-01,henderson,37089,525000.0,150.0,34.0,172.0,4.0,36.0,2197.0,898323.0,361.0
8228,2022-04-01,watauga,37189,615000.0,185.0,34.0,176.0,4.0,32.0,1965.0,886174.0,330.0
8333,2022-04-01,hyde,37095,575000.0,14.0,131.0,4.0,0.0,0.0,1200.0,577078.0,26.0
8379,2022-04-01,caldwell,37027,275000.0,54.0,39.0,52.0,0.0,20.0,1755.0,333408.0,105.0
8397,2022-04-01,alexander,37003,289900.0,20.0,36.0,20.0,0.0,4.0,1980.0,355132.0,41.0
8430,2022-04-01,stokes,37169,310265.0,25.0,26.0,32.0,0.0,8.0,1471.0,334580.0,90.0
8503,2022-04-01,carteret,37031,481900.0,169.0,37.0,204.0,12.0,52.0,1768.0,611867.0,576.0
8517,2022-04-01,randolph,37151,239900.0,71.0,37.0,128.0,4.0,16.0,1501.0,338884.0,268.0
8543,2022-04-01,tyrrell,37177,299500.0,13.0,144.0,8.0,0.0,0.0,1100.0,298254.0,17.0
8617,2022-04-01,craven,37049,302690.0,111.0,40.0,220.0,16.0,32.0,1877.0,402797.0,567.0
8626,2022-04-01,vance,37181,429900.0,36.0,30.0,28.0,0.0,4.0,1925.0,407311.0,64.0
8642,2022-04-01,davidson,37057,277490.0,115.0,30.0,208.0,20.0,36.0,1885.0,332356.0,474.0
8651,2022-04-01,chowan,37041,319900.0,38.0,56.0,24.0,0.0,4.0,2155.0,336087.0,66.0
8655,2022-04-01,cabarrus,37025,354900.0,142.0,16.0,264.0,4.0,84.0,1802.0,456422.0,312.0
8662,2022-04-01,edgecombe,37065,196490.0,57.0,43.0,44.0,4.0,8.0,1603.0,197080.0,153.0
8728,2022-04-01,alleghany,37005,350000.0,40.0,49.0,24.0,0.0,8.0,1625.0,460097.0,83.0
8746,2022-04-01,nash,37127,247500.0,73.0,25.0,108.0,4.0,12.0,1716.0,294974.0,225.0
8851,2022-04-01,clay,37043,429000.0,73.0,46.0,36.0,0.0,16.0,2560.0,473585.0,121.0
8884,2022-04-01,cumberland,37051,232740.0,283.0,34.0,608.0,20.0,56.0,1850.0,276349.0,1336.0
8964,2022-04-01,mitchell,37121,350000.0,45.0,41.0,20.0,0.0,20.0,1816.0,475345.0,73.0
8965,2022-04-01,rockingham,37157,195000.0,74.0,37.0,108.0,0.0,28.0,1348.0,330329.0,252.0
9014,2022-04-01,pamlico,37137,447000.0,23.0,46.0,16.0,0.0,4.0,2016.0,485556.0,55.0
9054,2022-04-01,martin,37117,139900.0,20.0,38.0,16.0,0.0,4.0,1450.0,188483.0,49.0
9069,2022-04-01,beaufort,37013,319000.0,53.0,48.0,56.0,0.0,12.0,1858.0,369636.0,138.0
9133,2022-04-01,dare,37055,725000.0,184.0,41.0,200.0,8.0,64.0,2252.0,952151.0,498.0
9138,2022-04-01,perquimans,37143,350000.0,31.0,56.0,28.0,0.0,4.0,2140.0,371669.0,66.0
9215,2022-04-01,robeson,37155,205000.0,57.0,39.0,64.0,0.0,8.0,1850.0,215338.0,176.0
9231,2022-04-01,jones,37103,232000.0,5.0,73.0,0.0,0.0,0.0,2176.0,458479.0,10.0
9287,2022-04-01,scotland,37165,171000.0,26.0,44.0,20.0,0.0,4.0,2137.0,251575.0,84.0
9317,2022-03-01,polk,37149,677000.0,53.0,77.0,28.0,0.0,20.0,2450.0,957816.0,96.0
9382,2022-03-01,ashe,37009,440000.0,42.0,55.0,36.0,0.0,4.0,1749.0,586520.0,94.0
9407,2022-03-01,columbus,37047,224950.0,43.0,41.0,24.0,0.0,12.0,1842.0,270232.0,85.0
9428,2022-03-01,gates,37073,205000.0,15.0,30.0,20.0,0.0,0.0,1976.0,205482.0,31.0
9459,2022-03-01,mcdowell,37111,339750.0,47.0,83.0,40.0,0.0,8.0,1606.0,442298.0,112.0
9575,2022-03-01,wilson,37195,220000.0,42.0,28.0,76.0,0.0,4.0,1786.0,261625.0,153.0
9609,2022-03-01,camden,37029,345732.0,50.0,73.0,36.0,4.0,0.0,1898.0,368720.0,82.0
9630,2022-03-01,durham,37063,444000.0,192.0,34.0,348.0,16.0,40.0,1754.0,581328.0,401.0
9651,2022-03-01,wake,37183,488000.0,488.0,10.0,1180.0,36.0,88.0,2274.0,702876.0,1407.0
9657,2022-03-01,moore,37125,460250.0,113.0,48.0,240.0,12.0,8.0,2478.0,640637.0,586.0
9704,2022-03-01,washington,37187,225000.0,17.0,56.0,8.0,0.0,4.0,2481.0,235144.0,29.0
9819,2022-03-01,guilford,37081,297500.0,262.0,36.0,632.0,8.0,52.0,1529.0,409431.0,1321.0
9875,2022-03-01,iredell,37097,445330.0,180.0,34.0,232.0,36.0,36.0,2347.0,607116.0,372.0
9876,2022-03-01,johnston,37101,372500.0,127.0,14.0,280.0,52.0,24.0,2048.0,422482.0,493.0
9911,2022-03-01,montgomery,37123,119750.0,10.0,42.0,12.0,0.0,4.0,1404.0,141016.0,21.0
9926,2022-03-01,orange,37135,596000.0,57.0,15.0,116.0,0.0,8.0,2399.0,842883.0,130.0
9931,2022-03-01,chowan,37041,299350.0,41.0,104.0,24.0,0.0,4.0,1896.0,348449.0,72.0
9987,2022-03-01,lee,37105,334750.0,52.0,18.0,112.0,0.0,4.0,2200.0,397571.0,243.0
9995,2022-03-01,duplin,37061,225000.0,30.0,29.0,32.0,0.0,12.0,1987.0,279533.0,90.0
10014,2022-03-01,gaston,37071,283750.0,161.0,24.0,256.0,24.0,60.0,1578.0,358406.0,380.0
10035,2022-03-01,rutherford,37161,342450.0,87.0,55.0,100.0,0.0,20.0,1881.0,461754.0,215.0
10111,2022-03-01,jackson,37099,687250.0,165.0,111.0,88.0,0.0,20.0,1904.0,1287652.0,314.0
10126,2022-03-01,alleghany,37005,439000.0,42.0,94.0,36.0,0.0,8.0,2103.0,498202.0,78.0
10141,2022-03-01,forsyth,37067,315200.0,227.0,32.0,552.0,28.0,56.0,2709.0,395856.0,1156.0
10163,2022-03-01,nash,37127,264775.0,62.0,40.0,96.0,8.0,16.0,1860.0,303475.0,216.0
10246,2022-03-01,greene,37079,105000.0,11.0,59.0,8.0,0.0,0.0,1730.0,215403.0,37.0
10280,2022-03-01,cabarrus,37025,345000.0,135.0,18.0,236.0,0.0,52.0,1797.0,432363.0,289.0
10299,2022-03-01,pender,37141,400000.0,55.0,42.0,116.0,8.0,8.0,2134.0,567145.0,348.0
10312,2022-03-01,buncombe,37021,649700.0,264.0,68.0,300.0,20.0,68.0,2029.0,1074713.0,740.0
10334,2022-03-01,watauga,37189,642000.0,143.0,51.0,132.0,0.0,36.0,2050.0,968287.0,271.0
10356,2022-03-01,lenoir,37107,184000.0,31.0,55.0,28.0,0.0,8.0,1800.0,227428.0,93.0
10405,2022-03-01,hoke,37093,288500.0,41.0,51.0,76.0,4.0,0.0,2173.0,329700.0,261.0
10415,2022-03-01,surry,37171,231950.0,41.0,47.0,56.0,0.0,12.0,3901.0,336993.0,126.0
10423,2022-03-01,wayne,37191,242900.0,90.0,17.0,140.0,4.0,12.0,1759.0,255067.0,309.0
10453,2022-03-01,lincoln,37109,431670.0,73.0,40.0,80.0,28.0,28.0,1893.0,496989.0,263.0
10461,2022-03-01,madison,37115,625000.0,29.0,99.0,20.0,0.0,4.0,2179.0,777305.0,69.0
10490,2022-03-01,swain,37173,429000.0,30.0,102.0,8.0,0.0,4.0,2300.0,822285.0,60.0
10514,2022-03-01,macon,37113,710000.0,125.0,101.0,88.0,0.0,28.0,1641.0,1126227.0,248.0
10516,2022-03-01,rowan,37159,288100.0,106.0,25.0,152.0,4.0,28.0,1564.0,373136.0,276.0
10521,2022-03-01,new hanover,37129,468450.0,243.0,34.0,468.0,28.0,68.0,1903.0,775372.0,1086.0
10534,2022-03-01,warren,37185,178000.0,7.0,27.0,4.0,0.0,0.0,1782.0,631381.0,16.0
10547,2022-03-01,beaufort,37013,273000.0,46.0,67.0,40.0,0.0,16.0,1860.0,315870.0,134.0
10586,2022-03-01,richmond,37153,169000.0,42.0,42.0,52.0,0.0,8.0,1470.0,247639.0,101.0
10606,2022-03-01,granville,37077,357500.0,24.0,16.0,44.0,0.0,4.0,2028.0,400006.0,51.0
10607,2022-03-01,caswell,37033,212500.0,8.0,69.0,12.0,0.0,0.0,2527.0,325169.0,22.0
10637,2022-03-01,burke,37023,294500.0,49.0,37.0,60.0,0.0,16.0,1948.0,396187.0,120.0
10695,2022-03-01,craven,37049,308250.0,110.0,49.0,188.0,24.0,20.0,1931.0,404994.0,548.0
10749,2022-03-01,halifax,37083,260000.0,55.0,97.0,44.0,0.0,12.0,2141.0,542487.0,134.0
10758,2022-03-01,hyde,37095,575000.0,17.0,122.0,0.0,0.0,0.0,1481.0,630560.0,28.0
10813,2022-03-01,avery,37011,549500.0,26.0,77.0,8.0,0.0,4.0,2070.0,930586.0,44.0
10869,2022-03-01,wilkes,37193,249900.0,44.0,54.0,44.0,4.0,4.0,2694.0,489482.0,135.0
10877,2022-03-01,catawba,37035,339950.0,134.0,29.0,168.0,8.0,36.0,1939.0,476813.0,294.0
10909,2022-03-01,edgecombe,37065,186490.0,46.0,44.0,40.0,20.0,20.0,1591.0,191099.0,158.0
10935,2022-03-01,tyrrell,37177,396500.0,7.0,197.0,0.0,0.0,0.0,1110.0,326026.0,14.0
10938,2022-03-01,martin,37117,120000.0,18.0,39.0,12.0,0.0,4.0,1463.0,162089.0,46.0
10970,2022-03-01,cleveland,37045,262000.0,68.0,42.0,72.0,8.0,16.0,1769.0,402611.0,164.0
10988,2022-03-01,mecklenburg,37119,442610.0,692.0,17.0,1260.0,96.0,144.0,1975.0,645556.0,1700.0
11039,2022-03-01,randolph,37151,227450.0,69.0,43.0,108.0,4.0,24.0,1858.0,322287.0,233.0
11064,2022-03-01,hertford,37091,154250.0,26.0,89.0,8.0,0.0,0.0,2000.0,181345.0,45.0
11123,2022-03-01,haywood,37087,417400.0,97.0,86.0,92.0,4.0,28.0,1912.0,656873.0,228.0
11132,2022-03-01,stanly,37167,291950.0,65.0,18.0,92.0,0.0,16.0,1744.0,368151.0,148.0
11177,2022-03-01,bladen,37017,199999.0,16.0,90.0,8.0,0.0,0.0,1544.0,667650.0,36.0
11186,2022-03-01,alexander,37003,311450.0,18.0,33.0,16.0,0.0,8.0,2128.0,368511.0,39.0
11199,2022-03-01,onslow,37133,269900.0,237.0,35.0,620.0,40.0,40.0,1656.0,409045.0,1477.0
11209,2022-03-01,anson,37007,177500.0,19.0,46.0,16.0,0.0,8.0,1627.0,283123.0,34.0
11247,2022-03-01,cumberland,37051,207500.0,269.0,35.0,544.0,24.0,60.0,1750.0,262660.0,1307.0
11280,2022-03-01,currituck,37053,539900.0,107.0,46.0,108.0,4.0,20.0,2561.0,996304.0,285.0
11362,2022-03-01,yadkin,37197,239900.0,20.0,19.0,28.0,0.0,0.0,1506.0,361262.0,48.0
11435,2022-03-01,mitchell,37121,387450.0,32.0,112.0,24.0,0.0,8.0,2000.0,558934.0,62.0
11475,2022-03-01,davie,37059,215000.0,55.0,52.0,64.0,0.0,4.0,1377.0,346114.0,134.0
11492,2022-03-01,clay,37043,424950.0,58.0,56.0,32.0,0.0,24.0,2510.0,465582.0,128.0
11542,2022-03-01,graham,37075,322400.0,19.0,124.0,8.0,0.0,0.0,1680.0,434815.0,37.0
11638,2022-03-01,jones,37103,232000.0,4.0,107.0,4.0,0.0,0.0,1577.0,464550.0,10.0
11674,2022-03-01,rockingham,37157,189900.0,71.0,57.0,96.0,4.0,16.0,1566.0,305003.0,223.0
11678,2022-03-01,carteret,37031,469950.0,151.0,50.0,212.0,20.0,36.0,1800.0,615480.0,578.0
11698,2022-03-01,union,37179,489950.0,186.0,15.0,312.0,48.0,40.0,2453.0,715843.0,344.0
11711,2022-03-01,pasquotank,37139,307450.0,100.0,32.0,108.0,4.0,16.0,2046.0,298522.0,218.0
11868,2022-03-01,scotland,37165,169450.0,22.0,72.0,36.0,4.0,0.0,2063.0,256115.0,81.0
11934,2022-03-01,pitt,37147,269495.0,69.0,37.0,196.0,16.0,16.0,2053.0,316232.0,455.0
11996,2022-03-01,cherokee,37039,389000.0,142.0,52.0,132.0,4.0,28.0,1931.0,440467.0,367.0
11998,2022-03-01,robeson,37155,194925.0,59.0,44.0,56.0,0.0,16.0,1950.0,211840.0,166.0
12020,2022-03-01,transylvania,37175,767000.0,72.0,86.0,52.0,0.0,24.0,2051.0,1169905.0,143.0
12041,2022-03-01,bertie,37015,129900.0,19.0,104.0,4.0,0.0,0.0,1740.0,184363.0,35.0
12044,2022-03-01,northampton,37131,151950.0,11.0,22.0,12.0,0.0,0.0,1620.0,183606.0,26.0
12065,2022-03-01,chatham,37037,822300.0,71.0,42.0,76.0,0.0,8.0,3248.0,827174.0,152.0
12112,2022-03-01,person,37145,299845.0,17.0,14.0,28.0,0.0,4.0,1772.0,432554.0,43.0
12128,2022-03-01,davidson,37057,282450.0,110.0,43.0,152.0,28.0,24.0,2717.0,337681.0,457.0
12153,2022-03-01,vance,37181,364450.0,29.0,20.0,36.0,0.0,4.0,1713.0,362902.0,64.0
12156,2022-03-01,pamlico,37137,447000.0,24.0,61.0,16.0,0.0,4.0,1958.0,469009.0,51.0
12172,2022-03-01,harnett,37085,290827.0,99.0,37.0,208.0,12.0,16.0,2100.0,363533.0,466.0
12203,2022-03-01,alamance,37001,354000.0,146.0,20.0,304.0,8.0,28.0,2058.0,411627.0,447.0
12219,2022-03-01,franklin,37069,360000.0,49.0,16.0,68.0,0.0,4.0,2008.0,439976.0,107.0
12226,2022-03-01,perquimans,37143,342000.0,33.0,72.0,16.0,0.0,4.0,2257.0,418808.0,57.0
12254,2022-03-01,sampson,37163,204900.0,31.0,63.0,20.0,4.0,4.0,1817.0,221459.0,119.0
12265,2022-03-01,yancey,37199,550000.0,45.0,103.0,32.0,0.0,4.0,1765.0,1220469.0,94.0
12269,2022-03-01,dare,37055,699250.0,164.0,48.0,192.0,8.0,32.0,2271.0,960406.0,494.0
12323,2022-03-01,brunswick,37019,429468.0,369.0,47.0,576.0,84.0,68.0,1912.0,623704.0,1604.0
12334,2022-03-01,caldwell,37027,284900.0,54.0,30.0,64.0,4.0,16.0,1906.0,356987.0,115.0
12380,2022-03-01,henderson,37089,536950.0,134.0,45.0,160.0,4.0,32.0,2120.0,920526.0,347.0
12432,2022-02-01,chatham,37037,794700.0,69.0,82.0,68.0,8.0,4.0,3282.0,818594.0,152.0
12447,2022-02-01,robeson,37155,202500.0,60.0,56.0,60.0,0.0,16.0,1901.0,208221.0,162.0
12449,2022-02-01,rockingham,37157,199900.0,79.0,59.0,72.0,4.0,24.0,1580.0,295535.0,238.0
12464,2022-02-01,hertford,37091,151350.0,23.0,116.0,12.0,0.0,0.0,1903.0,177525.0,36.0
12552,2022-02-01,guilford,37081,301494.0,281.0,47.0,556.0,28.0,68.0,1601.0,413530.0,1345.0
12592,2022-02-01,lee,37105,309950.0,46.0,39.0,88.0,8.0,8.0,2024.0,378233.0,233.0
12606,2022-02-01,macon,37113,695000.0,131.0,99.0,72.0,0.0,12.0,1693.0,1075915.0,249.0
12673,2022-02-01,jones,37103,229900.0,7.0,102.0,0.0,0.0,0.0,1875.0,462139.0,11.0
12694,2022-02-01,stanly,37167,332500.0,63.0,49.0,68.0,4.0,24.0,1762.0,393314.0,142.0
12705,2022-02-01,swain,37173,512000.0,30.0,116.0,8.0,0.0,4.0,2375.0,922152.0,54.0
12751,2022-02-01,haywood,37087,410000.0,102.0,86.0,64.0,0.0,28.0,1890.0,590430.0,228.0
12757,2022-02-01,montgomery,37123,153500.0,9.0,50.0,8.0,0.0,0.0,1577.0,192004.0,19.0
12758,2022-02-01,rutherford,37161,314250.0,99.0,52.0,80.0,0.0,24.0,1710.0,423790.0,211.0
12807,2022-02-01,gates,37073,153750.0,11.0,31.0,8.0,0.0,0.0,1301.0,176179.0,24.0
12809,2022-02-01,richmond,37153,162400.0,48.0,48.0,32.0,0.0,12.0,1581.0,222500.0,99.0
12883,2022-02-01,avery,37011,420000.0,22.0,186.0,12.0,0.0,0.0,2042.0,656881.0,44.0
12917,2022-02-01,pamlico,37137,447000.0,26.0,87.0,12.0,0.0,0.0,1988.0,451562.0,48.0
12960,2022-02-01,carteret,37031,474950.0,162.0,78.0,168.0,4.0,32.0,1800.0,605566.0,537.0
12973,2022-02-01,hyde,37095,575000.0,19.0,105.0,4.0,0.0,0.0,1356.0,574762.0,27.0
13004,2022-02-01,alexander,37003,269500.0,18.0,43.0,16.0,0.0,4.0,2003.0,324723.0,49.0
13013,2022-02-01,nash,37127,287950.0,76.0,57.0,100.0,8.0,8.0,2026.0,311352.0,227.0
13038,2022-02-01,perquimans,37143,369000.0,33.0,54.0,12.0,0.0,0.0,2257.0,488735.0,53.0
13123,2022-02-01,columbus,37047,234000.0,39.0,53.0,28.0,0.0,4.0,1941.0,284883.0,90.0
13136,2022-02-01,sampson,37163,237000.0,40.0,45.0,24.0,4.0,4.0,1909.0,221656.0,121.0
13163,2022-02-01,brunswick,37019,414302.0,386.0,69.0,436.0,80.0,44.0,1948.0,594818.0,1580.0
13175,2022-02-01,randolph,37151,224500.0,65.0,47.0,92.0,4.0,20.0,1435.0,304041.0,242.0
13217,2022-02-01,caswell,37033,212500.0,8.0,69.0,4.0,0.0,4.0,1619.0,286335.0,23.0
13279,2022-02-01,watauga,37189,622000.0,133.0,78.0,92.0,0.0,16.0,2064.0,982438.0,268.0
13284,2022-02-01,greene,37079,129950.0,14.0,64.0,4.0,0.0,4.0,1566.0,209242.0,37.0
13288,2022-02-01,chowan,37041,349000.0,42.0,103.0,16.0,0.0,4.0,2067.0,369039.0,70.0
13310,2022-02-01,davidson,37057,289940.0,112.0,45.0,156.0,36.0,28.0,2975.0,352770.0,445.0
13338,2022-02-01,bertie,37015,129900.0,21.0,96.0,4.0,0.0,0.0,1736.0,176748.0,39.0
13351,2022-02-01,henderson,37089,511295.0,139.0,100.0,120.0,8.0,24.0,1948.0,894358.0,343.0
13378,2022-02-01,stokes,37169,344900.0,21.0,43.0,16.0,0.0,0.0,888.0,388622.0,64.0
13409,2022-02-01,cabarrus,37025,320000.0,126.0,31.0,200.0,8.0,40.0,1712.0,390569.0,282.0
13411,2022-02-01,pender,37141,436950.0,69.0,56.0,104.0,8.0,16.0,2327.0,563048.0,346.0
13461,2022-02-01,forsyth,37067,307500.0,230.0,37.0,432.0,20.0,48.0,2080.0,380247.0,1039.0
13467,2022-02-01,wilson,37195,189900.0,38.0,35.0,72.0,4.0,12.0,1679.0,233481.0,143.0
13492,2022-02-01,martin,37117,177500.0,21.0,70.0,16.0,0.0,4.0,1899.0,174816.0,40.0
13590,2022-02-01,ashe,37009,412450.0,38.0,113.0,28.0,0.0,4.0,1712.0,580484.0,84.0
13609,2022-02-01,tyrrell,37177,419000.0,7.0,144.0,0.0,0.0,0.0,1100.0,299863.0,13.0
13619,2022-02-01,caldwell,37027,279450.0,50.0,48.0,68.0,0.0,20.0,2194.0,426268.0,95.0
13627,2022-02-01,burke,37023,288250.0,46.0,63.0,36.0,0.0,12.0,1848.0,403594.0,104.0
13672,2022-02-01,northampton,37131,107450.0,8.0,45.0,12.0,0.0,0.0,1164.0,150147.0,18.0
13673,2022-02-01,hoke,37093,278674.0,51.0,49.0,92.0,12.0,4.0,2150.0,325526.0,278.0
13686,2022-02-01,alleghany,37005,449450.0,41.0,109.0,16.0,0.0,4.0,2166.0,519450.0,65.0
13692,2022-02-01,duplin,37061,249450.0,24.0,60.0,28.0,0.0,0.0,2100.0,316986.0,88.0
13696,2022-02-01,person,37145,230000.0,15.0,28.0,20.0,0.0,4.0,1876.0,381343.0,44.0
13701,2022-02-01,durham,37063,432500.0,201.0,52.0,240.0,16.0,60.0,1644.0,574165.0,398.0
13702,2022-02-01,cherokee,37039,372000.0,127.0,70.0,80.0,8.0,28.0,1944.0,469036.0,344.0
13725,2022-02-01,camden,37029,389900.0,56.0,48.0,16.0,0.0,0.0,2041.0,384315.0,77.0
13744,2022-02-01,catawba,37035,319450.0,115.0,33.0,160.0,8.0,32.0,1863.0,445584.0,274.0
13745,2022-02-01,new hanover,37129,459950.0,234.0,43.0,452.0,36.0,44.0,1935.0,736752.0,1026.0
13778,2022-02-01,mitchell,37121,350000.0,32.0,85.0,8.0,0.0,12.0,1650.0,548860.0,61.0
13878,2022-02-01,edgecombe,37065,177500.0,57.0,65.0,36.0,16.0,12.0,1497.0,177988.0,158.0
13892,2022-02-01,gaston,37071,290000.0,157.0,35.0,228.0,28.0,44.0,1645.0,359233.0,381.0
13908,2022-02-01,franklin,37069,380838.0,45.0,18.0,72.0,4.0,8.0,1962.0,450689.0,112.0
13950,2022-02-01,iredell,37097,453469.0,173.0,67.0,172.0,20.0,48.0,2368.0,646027.0,354.0
13972,2022-02-01,buncombe,37021,618458.0,287.0,86.0,228.0,16.0,72.0,1974.0,1074214.0,757.0
14105,2022-02-01,orange,37135,537500.0,51.0,40.0,80.0,4.0,4.0,2196.0,730704.0,122.0
14115,2022-02-01,cumberland,37051,212000.0,264.0,36.0,532.0,28.0,44.0,1778.0,265653.0,1281.0
14139,2022-02-01,union,37179,484150.0,155.0,27.0,200.0,56.0,32.0,2452.0,720299.0,326.0
14166,2022-02-01,dare,37055,639450.0,168.0,56.0,156.0,4.0,24.0,2110.0,928993.0,486.0
14183,2022-02-01,anson,37007,170250.0,16.0,95.0,4.0,0.0,4.0,1557.0,250628.0,32.0
14191,2022-02-01,transylvania,37175,749500.0,71.0,96.0,44.0,0.0,12.0,2249.0,1175184.0,130.0
14200,2022-02-01,currituck,37053,522469.0,104.0,64.0,92.0,0.0,20.0,2480.0,984111.0,273.0
14205,2022-02-01,pasquotank,37139,282500.0,88.0,38.0,68.0,0.0,8.0,1994.0,281455.0,186.0
14257,2022-02-01,vance,37181,244000.0,28.0,24.0,36.0,0.0,4.0,1363.0,301176.0,54.0
14344,2022-02-01,davie,37059,247450.0,52.0,57.0,40.0,0.0,4.0,1466.0,366680.0,128.0
14383,2022-02-01,warren,37185,165000.0,11.0,44.0,4.0,0.0,4.0,1986.0,508877.0,16.0
14402,2022-02-01,yancey,37199,590000.0,54.0,89.0,16.0,0.0,4.0,1783.0,1202009.0,98.0
14427,2022-02-01,lenoir,37107,184500.0,36.0,57.0,28.0,0.0,4.0,1800.0,220885.0,91.0
14449,2022-02-01,washington,37187,212450.0,17.0,92.0,8.0,0.0,4.0,2278.0,263233.0,23.0
14491,2022-02-01,surry,37171,234900.0,51.0,40.0,48.0,0.0,16.0,2883.0,320541.0,122.0
14505,2022-02-01,bladen,37017,209950.0,21.0,82.0,8.0,0.0,4.0,1700.0,599816.0,41.0
14574,2022-02-01,beaufort,37013,274450.0,54.0,75.0,48.0,0.0,12.0,1830.0,326228.0,136.0
14617,2022-02-01,rowan,37159,282450.0,95.0,36.0,136.0,12.0,40.0,1690.0,361775.0,265.0
14730,2022-02-01,jackson,37099,679900.0,168.0,117.0,76.0,4.0,16.0,1916.0,1337148.0,311.0
14805,2022-02-01,lincoln,37109,420000.0,93.0,37.0,100.0,40.0,20.0,2222.0,508025.0,260.0
14855,2022-02-01,wilkes,37193,269900.0,54.0,81.0,56.0,0.0,8.0,2531.0,445557.0,123.0
14976,2022-02-01,scotland,37165,172400.0,25.0,63.0,16.0,0.0,4.0,2100.0,248762.0,88.0
15017,2022-02-01,onslow,37133,283500.0,237.0,48.0,516.0,16.0,48.0,1730.0,417145.0,1397.0
15086,2022-02-01,harnett,37085,304750.0,111.0,46.0,172.0,32.0,20.0,2073.0,354601.0,470.0
15090,2022-02-01,granville,37077,322500.0,20.0,48.0,28.0,0.0,4.0,2012.0,432872.0,43.0
15142,2022-02-01,cleveland,37045,243750.0,78.0,54.0,64.0,4.0,28.0,1713.0,391530.0,178.0
15156,2022-02-01,wake,37183,468485.0,477.0,18.0,1000.0,52.0,72.0,2216.0,663714.0,1323.0
15205,2022-02-01,madison,37115,623925.0,30.0,107.0,12.0,0.0,4.0,2144.0,728051.0,70.0
15206,2022-02-01,wayne,37191,249450.0,93.0,24.0,164.0,4.0,16.0,1921.0,254584.0,300.0
15213,2022-02-01,clay,37043,449775.0,63.0,98.0,40.0,0.0,16.0,2427.0,529041.0,126.0
15224,2022-02-01,craven,37049,303000.0,122.0,58.0,188.0,32.0,20.0,1917.0,397144.0,571.0
15254,2022-02-01,pitt,37147,265000.0,78.0,51.0,160.0,12.0,12.0,1921.0,314635.0,463.0
15270,2022-02-01,mcdowell,37111,367400.0,45.0,115.0,24.0,0.0,8.0,1647.0,452849.0,101.0
